esntl_no,elsm_nm,schl_nm,fdtn_sctn_dscnt,tot_po,ten_und_po,hshld_co,examin_mt,examin_dt,ave_fnds,qltwtr_poll_entrps_co,addr_1,addr_2
27114,어린이집,광명하이츠어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27115,어린이집,안데르센어린이집,사립,37040,1395,4645,11,1,28.18601937,5,광주광역시,서구
27116,어린이집,도날드어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27118,어린이집,또래어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27119,어린이집,로렌시아어린이집,사립,156194,5034,19082,11,1,28.18601937,1,광주광역시,서구
2712,유치원,금사초등학교병설유치원,공립,93265,1254,14792,11,1,28.18601937,15,부산광역시,금정구
27120,어린이집,한마음어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27121,어린이집,아가별어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27122,어린이집,샛별어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
27123,어린이집,까까어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27124,어린이집,에코키즈어린이집,사립,280337,7531,41765,11,1,28.18601937,3,광주광역시,서구
27125,어린이집,꼬모드어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27126,어린이집,사랑어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27127,어린이집,우리어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27128,어린이집,아이숲속어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27129,어린이집,햇님어린이집,사립,303704,9218,41542,11,1,28.18601937,1,광주광역시,서구
2713,유치원,여고유치원,사립,149668,3974,20792,11,1,28.18601937,5,부산광역시,동래구
27130,어린이집,새솔어린이집,사립,106176,3648,12761,11,1,28.18601937,0,광주광역시,서구
27131,어린이집,짝자꿍어린이집,사립,303704,9218,41542,11,1,28.18601937,1,광주광역시,서구
27132,어린이집,토리어린이집,사립,156194,5034,19082,11,1,28.18601937,1,광주광역시,서구
27133,어린이집,주향한가정어린이집,사립,123915,4813,14845,11,1,28.18601937,1,광주광역시,서구
27134,어린이집,예지놀이방,사립,303704,9218,41542,11,1,28.18601937,0,광주광역시,서구
27135,어린이집,해광어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
27136,어린이집,꼬마또래어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27137,어린이집,베이비시터어린이집,사립,303704,9218,41542,11,1,28.18601937,1,광주광역시,서구
27138,어린이집,솔잎어린이집,사립,303704,9218,41542,11,1,28.18601937,0,광주광역시,서구
27139,어린이집,예은어린이집,사립,123915,4813,14845,11,1,28.18601937,0,광주광역시,서구
2714,유치원,낙민초등학교병설유치원,공립,95370,2965,12940,11,1,28.18601937,2,부산광역시,동래구
27140,어린이집,비타민어린이집,사립,303704,9218,41542,11,1,28.18601937,1,광주광역시,서구
27141,어린이집,신나는EQ어린이집,사립,123915,4813,14845,11,1,28.18601937,0,광주광역시,서구
27142,어린이집,새봄어린이집,사립,123915,4813,14845,11,1,28.18601937,1,광주광역시,서구
27143,어린이집,주은어린이집,사립,30711,758,4245,11,1,28.18601937,1,광주광역시,서구
27144,어린이집,참빛어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27145,어린이집,꿈자람어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27146,어린이집,리틀영재어린이집,사립,280337,7531,41765,11,1,28.18601937,4,광주광역시,서구
27147,어린이집,고은나라어린이집,사립,156194,5034,19082,11,1,28.18601937,1,광주광역시,서구
27148,어린이집,다예어린이집,사립,280337,7531,41765,11,1,28.18601937,1,광주광역시,서구
27149,어린이집,아망떼어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
2715,유치원,부산경상대학교부속유치,사립,407940,9572,65222,11,1,28.18601937,2,부산광역시,연제구
27150,어린이집,꼬마천사어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27151,어린이집,다솜어린이집,사립,156194,5034,19082,11,1,28.18601937,0,광주광역시,서구
27152,어린이집,파란나라어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
27153,어린이집,초롱어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
27154,어린이집,또또영재어린이집,사립,86702,2716,12451,11,1,28.18601937,2,광주광역시,서구
27156,어린이집,좋은아이어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
2716,유치원,양지유치원,사립,407940,9572,65222,11,1,28.18601937,1,부산광역시,연제구
27163,어린이집,온누리어린이집,사립,123915,4813,14845,11,1,28.18601937,0,광주광역시,서구
2717,유치원,사직자연유치원,사립,149668,3974,20792,11,1,28.18601937,3,부산광역시,동래구
27179,어린이집,꿈이크는어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
2718,유치원,내성초등학교병설유치원,공립,36175,584,5061,11,1,28.18601937,1,부산광역시,동래구
2719,유치원,둥지유치원,사립,93265,1254,14792,11,1,28.18601937,3,부산광역시,금정구
27195,어린이집,우미어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
2720,유치원,연산유치원,공립,407940,9572,65222,11,1,28.18601937,2,부산광역시,연제구
2721,어린이집,즐거운 어린이집,사립,103262,3211,13188,11,1,28.18601937,0,경기도,고양시
2721,유치원,연동초등학교병설유치원,공립,407940,9572,65222,11,1,28.18601937,0,부산광역시,연제구
2722,유치원,서명초등학교병설유치원,공립,88845,1511,12539,11,1,28.18601937,1,부산광역시,금정구
27224,어린이집,서창어린이집,사립,20052,495,2470,11,1,28.18601937,0,광주광역시,서구
2723,유치원,과정유치원,사립,407940,9572,65222,11,1,28.18601937,2,부산광역시,연제구
2724,유치원,거성유치원,사립,202616,6072,24694,11,1,28.18601937,2,부산광역시,연제구
2725,유치원,홍익유치원,사립,141947,3706,18268,11,1,28.18601937,4,부산광역시,동래구
27254,어린이집,초원어린이집,사립,20052,495,2470,11,1,28.18601937,0,광주광역시,서구
27258,어린이집,키즈스쿨어린이집,사립,114142,3232,15435,11,1,28.18601937,2,광주광역시,서구
2726,유치원,고은유치원,사립,202616,6072,24694,11,1,28.18601937,6,부산광역시,연제구
2727,유치원,금양미래유치원,사립,179694,3666,25321,11,1,28.18601937,1,부산광역시,금정구
2728,유치원,남산유치원,사립,105706,1720,14057,11,1,28.18601937,3,부산광역시,금정구
2729,어린이집,성화어린이집,사립,29587,758,9059,11,1,28.18601937,2,경기도,고양시
2729,유치원,누리유치원,사립,63474,1397,9917,11,1,28.18601937,2,부산광역시,금정구
2730,유치원,대우유치원,사립,179694,3666,25321,11,1,28.18601937,1,부산광역시,금정구
27300,어린이집,초록별어린이집,사립,20052,495,2470,11,1,28.18601937,0,광주광역시,서구
2731,유치원,데레사유치원,사립,222184,4677,32310,11,1,28.18601937,4,부산광역시,동래구
2732,유치원,동백연산유치원,사립,407940,9572,65222,11,1,28.18601937,2,부산광역시,연제구
27322,어린이집,마마스어린이집,사립,280337,7531,41765,11,1,28.18601937,4,광주광역시,서구
27327,어린이집,금원어린이집,사립,280337,7531,41765,11,1,28.18601937,0,광주광역시,서구
2733,유치원,동래유치원,사립,36175,584,5061,11,1,28.18601937,2,부산광역시,동래구
27331,어린이집,별하어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
27338,어린이집,포근한어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
2734,유치원,동래초등학교부속유치원,사립,159106,4100,20848,11,1,28.18601937,7,부산광역시,금정구
27347,어린이집,어울림어린이집,사립,280337,7531,41765,11,1,28.18601937,2,광주광역시,서구
2735,유치원,동래새싹유치원,사립,222184,4677,32310,11,1,28.18601937,0,부산광역시,동래구
27353,어린이집,상무아이원어린이집,사립,280337,7531,41765,11,1,28.18601937,3,광주광역시,서구
2737,유치원,동백유치원,사립,63474,1397,9917,11,1,28.18601937,1,부산광역시,금정구
2739,유치원,해솔유치원,사립,52247,1858,9252,11,1,28.18601937,6,부산광역시,동래구
27401,어린이집,행복한어린이집,사립,53350,1447,8177,11,1,28.18601937,0,광주광역시,서구
27407,어린이집,나라어린이집,사립,17630,387,2853,11,1,28.18601937,2,광주광역시,남구
2741,유치원,꾸미랑유치원,사립,179694,3666,25321,11,1,28.18601937,0,부산광역시,금정구
2742,유치원,SK뜰에유치원,사립,141947,3706,18268,11,1,28.18601937,5,부산광역시,동래구
27432,어린이집,무지개어린이집,사립,17630,387,2853,11,1,28.18601937,1,광주광역시,남구
27435,어린이집,우리무지개어린이집,사립,17630,387,2853,11,1,28.18601937,1,광주광역시,남구
27437,어린이집,세우리교회어린이집,사립,17630,387,2853,11,1,28.18601937,0,광주광역시,남구
2745,유치원,느티나무유치원,사립,141947,3706,18268,11,1,28.18601937,2,부산광역시,동래구
2749,유치원,세명유치원,사립,88845,1511,12539,11,1,28.18601937,1,부산광역시,동래구
2750,유치원,선경유치원,사립,159106,4100,20848,11,1,28.18601937,3,부산광역시,금정구
2751,유치원,소심유치원,사립,179694,3666,25321,11,1,28.18601937,0,부산광역시,금정구
27514,어린이집,아이노벨어린이집,사립,152430,5060,18648,11,1,28.18601937,0,광주광역시,남구
2753,유치원,숲속유치원,사립,93265,1254,14792,11,1,28.18601937,1,부산광역시,금정구
2755,유치원,이화유치원,사립,407940,9572,65222,11,1,28.18601937,0,부산광역시,연제구
2756,유치원,아성유치원,사립,52247,1858,9252,11,1,28.18601937,3,부산광역시,동래구
2757,유치원,토현유치원,사립,407940,9572,65222,11,1,28.18601937,3,부산광역시,연제구
27579,어린이집,남구구립에코뜰어린이집,사립,9632,78,1840,11,1,28.18601937,0,광주광역시,남구
27580,어린이집,도리도리가정어린이집,사립,156799,4409,22363,11,1,28.18601937,2,광주광역시,북구
27581,어린이집,두리어린이집,사립,81689,1759,12300,11,1,28.18601937,3,광주광역시,북구
27582,어린이집,꼬맹이큐어린이집,사립,39197,1031,5874,11,1,28.18601937,1,광주광역시,북구
27583,어린이집,슈에뜨어린이집,사립,81689,1759,12300,11,1,28.18601937,3,광주광역시,북구
27585,어린이집,하은어린이집,사립,81689,1759,12300,11,1,28.18601937,4,광주광역시,북구
27586,어린이집,꼬모어린이집,사립,81689,1759,12300,11,1,28.18601937,3,광주광역시,북구
27587,어린이집,예꿈어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27588,어린이집,호야어린이집,사립,44974,1516,5363,11,1,28.18601937,1,광주광역시,북구
27589,어린이집,햇살자리어린이집,사립,145217,3031,16391,11,1,28.18601937,1,광주광역시,북구
2759,유치원,연천초등학교병설유치원,공립,407940,9572,65222,11,1,28.18601937,2,부산광역시,연제구
27594,어린이집,해피아이어린이집,사립,207420,7654,26058,11,1,28.18601937,1,광주광역시,북구
27595,어린이집,양지어린이집,사립,109162,4427,14753,11,1,28.18601937,5,광주광역시,북구
27596,어린이집,송이어린이집,사립,156799,4409,22363,11,1,28.18601937,1,광주광역시,북구
27597,어린이집,리더스어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
27598,어린이집,초코렛어린이집,사립,44974,1516,5363,11,1,28.18601937,1,광주광역시,북구
2760,유치원,하늘빛유치원,사립,63474,1397,9917,11,1,28.18601937,7,부산광역시,금정구
27601,어린이집,용두어린이집,사립,142723,7436,18973,11,1,28.18601937,0,광주광역시,북구
27603,어린이집,일곡소명어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27604,어린이집,밀알특수어린이집,사립,142723,7436,18973,11,1,28.18601937,0,광주광역시,북구
27605,어린이집,국제영재 어린이집,사립,39197,1031,5874,11,1,28.18601937,1,광주광역시,북구
27606,어린이집,수영어린이집,사립,39197,1031,5874,11,1,28.18601937,1,광주광역시,북구
27607,어린이집,예찬어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27609,어린이집,명성어린이집,사립,65148,2418,9071,11,1,28.18601937,0,광주광역시,북구
27610,어린이집,동화나라어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
27614,어린이집,한나래어린이집,사립,109162,4427,14753,11,1,28.18601937,1,광주광역시,북구
27615,어린이집,유문어린이집,사립,142723,7436,18973,11,1,28.18601937,2,광주광역시,북구
27617,어린이집,북문어린이집,사립,145217,3031,16391,11,1,28.18601937,2,광주광역시,북구
27619,어린이집,대현어린이집,사립,145217,3031,16391,11,1,28.18601937,4,광주광역시,북구
27620,어린이집,평화어린이집,사립,44974,1516,5363,11,1,28.18601937,1,광주광역시,북구
27622,어린이집,이화어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27627,어린이집,화이팅어린이집,사립,145217,3031,16391,11,1,28.18601937,1,광주광역시,북구
2763,유치원,트니트니유치원,사립,179694,3666,25321,11,1,28.18601937,1,부산광역시,금정구
27630,어린이집,금빛어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27632,어린이집,은성어린이집,사립,142723,7436,18973,11,1,28.18601937,0,광주광역시,북구
27633,어린이집,연제어린이집,사립,109162,4427,14753,11,1,28.18601937,0,광주광역시,북구
27636,어린이집,상록푸른어린이집,사립,156799,4409,22363,11,1,28.18601937,1,광주광역시,북구
27637,어린이집,꽃동산어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
2764,유치원,아인유치원,사립,30800,653,4437,11,1,28.18601937,3,부산광역시,금정구
27646,어린이집,늘기쁜어린이집,사립,81689,1759,12300,11,1,28.18601937,3,광주광역시,북구
2765,유치원,파랑새유치원,사립,159106,4100,20848,11,1,28.18601937,6,부산광역시,금정구
27654,어린이집,빛사랑어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
27655,어린이집,누리어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
27656,어린이집,늘푸른어린이집,사립,81689,1759,12300,11,1,28.18601937,2,광주광역시,북구
27658,어린이집,성림숲속어린이집,사립,43884,1015,8689,11,1,28.18601937,0,광주광역시,북구
2766,유치원,하나유치원,사립,179694,3666,25321,11,1,28.18601937,0,부산광역시,금정구
27661,어린이집,하나어린이집,사립,81689,1759,12300,11,1,28.18601937,0,광주광역시,북구
27664,어린이집,아이미소어린이집,사립,207420,7654,26058,11,1,28.18601937,0,광주광역시,북구
27666,어린이집,비젼삼일어린이집,사립,81689,1759,12300,11,1,28.18601937,3,광주광역시,북구
